2012-01-28,lestat,A package for LEarning STATistics
2012-01-28,randomNames,Random name generating function and data set
2012-01-28,scam,Shape constrained additive models
2012-01-28,tlmec,Linear Student-t Mixed-Effects Models with Censored Data
2012-01-28,trapezoid,The Trapezoidal Distribution
2012-01-27,Ace,Assay-based Cross-sectional Estimation of incidence rates
2012-01-27,cacIRT,Classification accuracy and consistency under Item Response Theory
2012-01-27,Formula,Extended Model Formulas
2012-01-27,geepack,Generalized Estimating Equation Package
2012-01-27,GenKern,Functions for generating and manipulating binned kernel density estimates
2012-01-27,MIPHENO,Mutant Identification through Probabilistic High throughput Enabled NOrmalization
2012-01-27,nfda,Nonparametric Functional Data Analysis
2012-01-27,rv,Simulation-based random variable object class in R
2012-01-26,copulaedas,Estimation of Distribution Algorithms Based on Copulas
2012-01-26,speedglm,Fitting Linear and Generalized Linear Models to large data sets
2012-01-26,traitr,An interface for creating GUIs modeled in part after traits UI module for python
2012-01-25,DAAGxtras,"Data Sets and Functions, supplementary to DAAG"
2012-01-25,partDSA,"Partitioning using deletion, substitution, and addition moves"
2012-01-24,arulesSequences,Mining frequent sequences
2012-01-24,biOps,Image processing and analysis
2012-01-24,CALINE3,R interface to Fortran 77 implementation of CALINE3
2012-01-24,logcondiscr,Estimate a Log-Concave Probability Mass function from Discrete i.i.d. Observations
2012-01-24,moments,"Moments, cumulants, skewness, kurtosis and related tests"
2012-01-24,nutshell,"Data for ""R in a Nutshell"""
2012-01-24,OAIHarvester,Harvest Metadata Using OAI-PMH v2.0
2012-01-24,oc,OC Roll Call Analysis Software
2012-01-24,occ,Estimates PET neuroreceptor occupancies
2012-01-24,proxy,Distance and Similarity Measures
2012-01-24,registry,Registry infrastructure
2012-01-24,relations,Data Structures and Algorithms for Relations
2012-01-24,RKEA,R/KEA interface
2012-01-24,rtiff,A tiff reader for R
2012-01-24,Unicode,Unicode data and utilities
2012-01-24,wordnet,WordNet Interface
2012-01-23,lsr,"Companion to ""Learning Statistics with R"""
2012-01-23,plspm,Partial Least Squares Data Analysis Methods
2012-01-23,rasclass,Supervised Raster Image Classification
2012-01-23,RExcelInstaller,"Integration of R and Excel, (use R in Excel, read/write XLS files)"
2012-01-23,season,Seasonal analysis of health data
2012-01-23,SPIn,Optimal Shortest Probability Intervals
2012-01-22,care,High-Dimensional Regression and CAR Score Variable Selection
2012-01-22,GeneNet,Modeling and Inferring Gene Networks
2012-01-22,longitudinal,Analysis of Multiple Time Course Data
2012-01-22,prettyR,Pretty descriptive stats
2012-01-22,sda,Shrinkage Discriminant Analysis and CAT Score Variable Selection
2012-01-22,SEER2R,reading and writing SEER*STAT data files
2012-01-22,splancs,Spatial and Space-Time Point Pattern Analysis
2012-01-22,st,Shrinkage t Statistic and CAT Score
2012-01-21,fastmatch,Fast match() function
2012-01-21,mpc,MPC - Multiple Precision Complex Library
2012-01-21,Rsymphony,Symphony in R
2012-01-20,apple,Approximate Path for Penalized Likelihood Estimators
2012-01-20,entropy,Entropy and Mutual Information Estimation
2012-01-20,mvtnorm,Multivariate Normal and t Distributions
2012-01-20,ordinal,Regression Models for Ordinal Data
2012-01-19,auteur,Bayesian sampler of the trait-evolutionary process
2012-01-19,cwhmisc,"Miscellaneous Functions for maths, plotting, printing, statistics, strings, and tools"
2012-01-19,Matching,Multivariate and Propensity Score Matching with Balance Optimization
2012-01-19,mi,Missing Data Imputation and Model Checking
2012-01-19,TunePareto,Multi-objective parameter tuning for classifiers
2012-01-18,adegenet,adegenet: an R package for the exploratory analysis of genetic and genomic data
2012-01-18,BBMM,Brownian bridge movement model
2012-01-18,bujar,Buckley-James Regression for Survival Data with High-Dimensional Covariates
2012-01-18,cytoDiv,Cytometric diversity indices
2012-01-18,DOBAD,Analysis of Discretely Observed linear Birth-And-Death(-and-immigration) Markov Chains
2012-01-18,HSAUR,A Handbook of Statistical Analyses Using R
2012-01-18,ISOcodes,Selected ISO codes
2012-01-18,rFerns,Random ferns classifier
2012-01-18,RMendeley,Interface to Mendeley API methods
2012-01-17,basicspace,A Package to Recover a Basic Space from Issue Scales
2012-01-17,bst,Gradient Boosting
2012-01-17,car,Companion to Applied Regression
2012-01-17,diseasemapping,Calculate observed and expected disease incidence counts from a case file and population data
2012-01-17,ifa,Independent Factor Analysis
2012-01-17,pi0,Estimating the proportion of true null hypotheses for FDR
2012-01-17,RMySQL,R interface to the MySQL database
2012-01-17,rngwell19937,WELL19937a random number generator implemented with 53 bit output
2012-01-17,RobLoxBioC,Infinitesimally robust estimators for preprocessing omics data
2012-01-17,wnominate,WNOMINATE Roll Call Analysis Software
2012-01-16,CAVIAR,"Collection of Functions for Processing, Visualizing and Analyzing Cambial Activity and Wood Formation Monitoring Data"
2012-01-16,cslogistic,Conditionally Specified Logistic Regression
2012-01-16,DBGSA,methods of distance-based gene set functional enrichment analysis
2012-01-16,mgraph,Graphing map attributes and non-map variables in R
2012-01-16,Rglpk,R/GNU Linear Programming Kit Interface
2012-01-16,StressStrength,Computation and estimation of reliability of stress-strength models
2012-01-15,bit,A class for vectors of 1-bit booleans
2012-01-15,cba,Clustering for Business Analytics
2012-01-15,CircNNTSR,CircNNTSR: An R package for the statistical analysis of circular data using nonnegative trigonometric sums (NNTS) models
2012-01-15,Lmoments,L-moments and quantile mixtures
2012-01-15,mspath,Multi-state Path-Dependent Models in Discrete Time
2012-01-15,PKPDmodels,Pharmacokinetic/pharmacodynamic models
2012-01-15,polysat,Tools for Polyploid Microsatellite Analysis
2012-01-15,PSM,Non-Linear Mixed-Effects modelling using Stochastic Differential Equations
2012-01-15,realized,Realized
2012-01-15,rngWELL,toolbox for WELL random number generators
2012-01-14,cepp,Context Driven Exploratory Projection Pursuit
2012-01-14,clusterPower,Power calculations for cluster-randomized and cluster-randomized crossover trials
2012-01-14,evora,Epigenetic Variable Outliers for Risk prediction Analysis
2012-01-14,sandwich,Robust Covariance Matrix Estimators
2012-01-14,SOAR,Memory management in R by delayed assignments
2012-01-13,colorspace,Color Space Manipulation
2012-01-13,eiPack,eiPack: Ecological Inference and Higher-Dimension Data Management
2012-01-13,glmmBUGS,"Generalised Linear Mixed Models and Spatial Models with WinBUGS, BRugs, or OpenBUGS"
2012-01-13,lga,Tools for linear grouping analysis (LGA)
2012-01-13,mapdata,Extra Map Databases
2012-01-13,pgam,Poisson-Gamma Additive Models
2012-01-13,randaes,Random number generator based on AES cipher
2012-01-12,aroma.cn,Copy-number analysis of large microarray data sets
2012-01-12,fts,R interface to tslib (a time series library in c++)
2012-01-12,graphComp,Visual graph comparison
2012-01-12,intReg,Interval Regression
2012-01-12,lisp,List-processing à la SRFI-1
2012-01-12,MatrixModels,Modelling with Sparse And Dense Matrices
2012-01-12,MCPAN,Multiple comparisons using normal approximation
2012-01-12,mobForest,Model based Random Forest analysis
2012-01-12,RecordLinkage,Record Linkage in R
2012-01-12,RInside,C++ classes to embed R in C++ applications
2012-01-12,rstiefel,Random orthonormal matrix generation on the Stiefel manifold
2012-01-12,translate,Bindings for the Google Translate API v2
2012-01-11,G2Sd,Grain-size Statistics and Description of Sediment
2012-01-11,RGIFT,Create quizzes in GIFT Format
2012-01-10,eaf,Plots of the Empirical Attainment Function
2012-01-10,hitandrun,"""Hit and Run"" method for sampling uniformly form convex shapes"
2012-01-10,numConversion,Test of accuracy of formatting numbers
2012-01-10,reshape2,Flexibly reshape data: a reboot of the reshape package
2012-01-10,RSNNS,Neural Networks in R using the Stuttgart Neural Network Simulator (SNNS)
2012-01-10,wordcloud,Word Clouds
2012-01-09,compute.es,Compute Effect Sizes
2012-01-09,kohonen,Supervised and unsupervised self-organising maps
2012-01-09,mcga,Machine coded genetic algorithms for real-valued optimization problems
2012-01-09,quantspec,Quantile-based Spectral Analysis of Time Series
2012-01-09,sgeostat,An Object-oriented Framework for Geostatistical Modeling in S+
2012-01-09,simexaft,simexaft
2012-01-09,spacodiR,Spatial and Phylogenetic Analysis of Community Diversity
2012-01-09,wccsom,SOM networks for comparing patterns with peak shifts
2012-01-08,akima,Interpolation of irregularly spaced data
2012-01-08,desirability,Desirabiliy Function Optimization and Ranking
2012-01-08,HDclassif,High Dimensionnal Supervised Classification and Clustering
2012-01-08,LambertW,"Analyze and Gaussianize skewed, heavy-tailed data"
2012-01-08,mosaicManip,Project MOSAIC (mosaic-web.org) manipulate examples
2012-01-08,MRCE,MRCE
2012-01-08,plyr,"Tools for splitting, applying and combining data"
2012-01-08,rsae,Robust Small Area Estimation
2012-01-08,sentiment,Tools for Sentiment Analysis
2012-01-07,ash,David Scott's ASH routines
2012-01-07,curvclust,Curve clustering
2012-01-07,events,Store and manipulate event data
2012-01-07,galts,Genetic algorithms and C-steps based LTS (Least Trimmed Squares) estimation
2012-01-07,gridExtra,functions in Grid graphics
2012-01-07,iGasso,Genetic association tests
2012-01-07,ineq,"Measuring Inequality, Concentration, and Poverty"
2012-01-07,latticeDensity,Density estimation and nonparametric regression on irregular regions
2012-01-07,mnormt,The multivariate normal and t distributions
2012-01-07,smoothSurv,Survival Regression with Smoothed Error Distribution
2012-01-07,ucminf,General-purpose unconstrained non-linear optimization
2012-01-06,AIGIS,Areal Interpolation for GIS data
2012-01-06,dichromat,Color schemes for dichromats
2012-01-06,pwt,Penn World Table
2012-01-06,randomForest,Breiman and Cutler's random forests for classification and regression
2012-01-06,rje,Miscellaneous useful functions
2012-01-06,rportfolios,Random portfolio generation
2012-01-05,eha,Event History Analysis
2012-01-05,ForImp,Imputation of missing values through a forward imputation algorithm
2012-01-05,hett,Heteroscedastic t-regression
2012-01-05,MImix,Mixture summary method for multiple imputation
2012-01-05,multipol,multivariate polynomials
2012-01-05,rioja,Analysis of Quaternary Science Data
2012-01-05,walkscoreAPI,Walk Score and Transit Score API
2012-01-04,boolfun,Cryptographic Boolean Functions
2012-01-04,ChemometricsWithRData,Data for package ChemometricsWithR
2012-01-04,Compounding,Computing Continuous Distributions
2012-01-04,cyclones,Cyclone identification
2012-01-04,emg,Exponentially Modified Gaussian (EMG) Distribution
2012-01-04,latticist,A graphical user interface for exploratory visualisation
2012-01-04,mcbiopi,Matrix Computation Based Identification Of Prime Implicants
2012-01-04,mombf,Moment and Inverse Moment Bayes factors
2012-01-04,neldermead,R port of the Scilab neldermead module
2012-01-04,reglogit,Simulation-based Regularized Logistic Regression
2012-01-04,samplingbook,Survey Sampling Procedures
2012-01-04,shapes,Statistical shape analysis
2012-01-04,Simile,Interact with Simile models
2012-01-03,AWS.tools,R package to use Amazon Web Services
2012-01-03,ChemometricsWithR,Chemometrics with R - Multivariate Data Analysis in the Natural Sciences and Life Sciences
2012-01-03,CvM2SL1Test,L1-version of Cramer-von Mises Two Sample Tests
2012-01-03,CvM2SL2Test,Cramer-von Mises Two Sample Tests
2012-01-03,fields,Tools for spatial data
2012-01-03,frt,Full Randomization Test
2012-01-03,GOGANPA,GO-Functional-Network-based Gene-Set-Analysis
2012-01-03,micEconCES,Analysis with the Constant Elasticity of Scale (CES) function
2012-01-03,rpsychi,Statistics for psychiatric research
2012-01-03,SSsimple,State space models
2012-01-03,StatDA,Statistical Analysis for Environmental Data
2012-01-03,vardiag,A package for variogram diagnostics
2012-01-02,PBImisc,"A set of datasets used in my classes or in the book ,,Modele liniowe i mieszane w R, wraz z przykladami w analizie danych”"
2012-01-02,simFrame,Simulation framework
2011-12-30,CellularAutomaton,One-Dimensional Cellular Automata
2011-12-30,cin,Causal Inference for Neuroscience
2011-12-30,fame,Interface for FAME time series database
2011-12-30,languageR,"Data sets and functions with ""Analyzing Linguistic Data: A practical introduction to statistics"""
2011-12-30,NormalGamma,Normal-gamma convolution model
2011-12-30,random.polychor.pa,A Parallel Analysis With Polychoric Correlation Matrices
2011-12-30,RcppExamples,Examples using Rcpp to interface R and C++
2011-12-30,RSAGA,SAGA Geoprocessing and Terrain Analysis in R
2011-12-30,RTisean,R interface to Tisean algorithms
2011-12-30,wasim,Visualisation and analysis of output files of the hydrological model WASIM
2011-12-28,ADGofTest,Anderson-Darling GoF test
2011-12-28,biglars,Scalable Least-Angle Regression and Lasso
2011-12-28,RcmdrPlugin.HH,Rcmdr support for the HH package
2011-12-27,ebal,Entropy reweighting to create balanced samples
2011-12-27,elliptic,elliptic functions
2011-12-27,emulator,Bayesian emulation of computer programs
2011-12-27,hyperdirichlet,A generalization of the Dirichlet distribution
2011-12-27,ICEinfer,Incremental Cost-Effectiveness (ICE) Statistical Inference from Two Unbiased Samples
2011-12-27,KRLS,Kernel-based Regularized Least Squares (KRLS)
2011-12-27,onion,octonions and quaternions
2011-12-27,partitions,Additive partitions of integers
2011-12-27,pedigree,Pedigree functions
2011-12-27,RQDA,R-based Qualitative Data Analysis
2011-12-27,RXshrink,Maximum Likelihood Shrinkage via Generalized Ridge or Least Angle Regression
2011-12-27,Synth,Synthetic Control Group Method for Comparative Case Studies
2011-12-27,untb,ecological drift under the UNTB
2011-12-25,glmmGS,Gauss-Seidel Generalized Linear Mixed Model solver
2011-12-24,contrast,A collection of contrast methods
2011-12-23,curvHDR,curvHDR filtering of flow cytometry samples
2011-12-23,date,Functions for handling dates
2011-12-23,ktspair,k-Top Scoring Pairs for Microarray Classification
2011-12-23,roxygen,Literate Programming in R
2011-12-23,tiger,TIme series of Grouped ERrors
2011-12-22,BCA,Business and Customer Analytics
2011-12-22,cgdsr,R-Based API for accessing the MSKCC Cancer Genomics Data Server (CGDS)
2011-12-22,ctv,CRAN Task Views
2011-12-22,riskRegression,Risk regression for survival analysis
2011-12-22,survAUC,Estimators of prediction accuracy for time-to-event data
2011-12-21,GenABEL,genome-wide SNP association analysis
2011-12-21,irtProb,Utilities and Probability Distributions Related to Multidimensional Person Item Response Models (IRT)
2011-12-21,kriging,Ordinary Kriging
2011-12-21,NPMPM,tertiary probabilistic model in predictive microbiology for use in food manufacture
2011-12-21,RiDMC,R interface to the idmclib library
2011-12-21,riv,Robust instrumental variables estimator
2011-12-21,semGOF,Goodness-of-fit indeces for structural equations models
2011-12-20,deTestSet,Testset for differential equations
2011-12-20,eigendog,EigenDog
2011-12-20,glmmAK,Generalized Linear Mixed Models
2011-12-20,nFactors,Parallel Analysis and Non Graphical Solutions to the Cattell Scree Test
2011-12-20,TimeWarp,Date calculations and manipulation
2011-12-19,diagram,"Functions for visualising simple graphs (networks), plotting flow diagrams"
2011-12-19,ESPRESSO,Power Analysis and Sample Size Calculation
2011-12-19,ExpDes,Experimental Designs package
2011-12-19,extRemes,Extreme value toolkit
2011-12-19,Holidays,"Holiday and halfday data, for use with the TimeWarp package"
2011-12-19,schwartz97,A package on the Schwartz two-factor commodity model
2011-12-18,RSofia,Port of sofia-ml (http://code.google.com/p/sofia-ml/) to R
2011-12-17,LDheatmap,Graphical display of pairwise linkage disequilibria between SNPs
2011-12-17,Rwave,Time-Frequency analysis of 1-D signals
2011-12-16,acer,The ACER Method for Extreme Value Estimation
2011-12-16,DECIDE,DEComposition of Indirect and Direct Effects
2011-12-16,HMMmix,The HMMmix (HMM with mixture of gaussians as emission distribution) package
2011-12-16,RcmdrPlugin.doBy,Rcmdr doBy Plug-In
2011-12-16,spaceExt,Extension of SPACE
2011-12-15,ageprior,Prior distributions for molecular dating
2011-12-15,ascrda,Augmented SCRDA
2011-12-15,MVR,Mean-Variance Regularization
2011-12-15,paleoMAS,Paleoecological Analysis
2011-12-15,reams,Resampling-Based Adaptive Model Selection
2011-12-15,siar,Stable Isotope Analysis in R
2011-12-13,descr,Descriptive statistics
2011-12-13,exptest,Tests for Exponentiality
2011-12-13,HiveR,2D and 3D Hive Plots for R
2011-12-13,ifultools,Insightful Research Tools
2011-12-13,LCFdata,Data sets for package “LMERConvenienceFunctions”
2011-12-13,objectProperties,A factory of self-describing properties
2011-12-13,rdyncall,Improved Foreign Function Interface (FFI) and Dynamic Bindings to C Libraries (e.g. OpenGL)
2011-12-13,sparr,The sparr package: SPAtial Relative Risk
2011-12-12,bmp,Read Windows Bitmap (BMP) images
2011-12-12,readbitmap,"Read bitmap images (BMP,JPEG,PNG) without external dependencies"
2011-12-12,tweedie,Tweedie exponential family models
2011-12-11,Cairo,"R graphics device using cairo graphics library for creating high-quality bitmap (PNG, JPEG, TIFF), vector (PDF, SVG, PostScript) and display (X11 and Win32) output"
2011-12-11,candisc,Generalized Canonical Discriminant Analysis
2011-12-11,EMC,Evolutionary Monte Carlo (EMC) algorithm
2011-12-11,EMCC,Evolutionary Monte Carlo (EMC) methods for clustering
2011-12-11,FastRWeb,Fast Interactive Framework for Web Scripting Using R
2011-12-11,JavaGD,Java Graphics Device
2011-12-11,pcenum,Permutations and Combinations Enumeration
2011-12-11,png,Read and write PNG images
2011-12-11,proj4,A simple interface to the PROJ.4 cartographic projections library
2011-12-11,rJava,Low-level R to Java interface
2011-12-11,scaRabee,Optimization Toolkit for Pharmacokinetic-Pharmacodynamic Models
2011-12-11,SMC,Sequential Monte Carlo (SMC) Algorithm
2011-12-10,AER,Applied Econometrics with R
2011-12-10,cit,Causal Inference Test
2011-12-10,PtProcess,Time Dependent Point Process Modelling
2011-12-09,mclogit,Mixed Conditional Logit
2011-12-09,NMF,Algorithms and framework for Nonnegative Matrix Factorization (NMF)
2011-12-09,PairViz,Visualization using Eulerian tours and Hamiltonian decompositions
2011-12-09,ROI,R Optimization Infrastructure
2011-12-09,spcadjust,Functions for calibrating control charts
2011-12-08,bamdit,Bayesian Meta-Analysis of diagnostic test data
2011-12-08,blockrand,Randomization for block random clinical trials
2011-12-08,colorout,Colorize R output on terminal emulators
2011-12-08,cubature,Adaptive multivariate integration over hypercubes
2011-12-08,nga,NGA Earthquake Ground Motion Prediction Equations
2011-12-08,pgmm,Parsimonious Gaussian mixture models
2011-12-08,ThresholdROC,Optimum threshold estimation based on cost function in a two and three state setting
2011-12-07,boussinesq,Analytic Solutions for (ground-water) Boussinesq Equation
2011-12-07,CommonTrend,Extract and plot common trends from a cointegration system. Calculate P-value for Johansen Statistics
2011-12-07,lfe,Linear Group Fixed Effects
2011-12-07,MNP,R Package for Fitting the Multinomial Probit Model
2011-12-07,Rclusterpp,Linkable C++ clustering
2011-12-07,RSQLite,SQLite interface for R
2011-12-07,sparcl,Perform sparse hierarchical clustering and sparse k-means clustering
2011-12-07,spt,Sierpinski Pedal Triangle
2011-12-07,VariABEL,Testing of genotypic variance heterogeneity to detect potentially interacting SNP
2011-12-06,gam,Generalized Additive Models
2011-12-05,betafam,Detecting rare variants for quantitative traits using nuclear families
2011-12-05,BiomarkeR,Paired (pBI) and Unpaired Biomarker Identifier (uBI) including a method to infer networks
2011-12-05,corrplot,Visualization of a correlation matrix
2011-12-05,fastGHQuad,Fast Rcpp implementation of Gauss-Hermite quadrature
2011-12-05,gptk,Gaussian Processes Tool-Kit
2011-12-05,kinship2,Pedigree functions
2011-12-05,obsSens,Sensitivity analysis for Observational studies
2011-12-05,PredictiveRegression,Prediction Intervals for Three Basic Statistical Models
2011-12-05,rJPSGCS,R-interface to gene drop Java Programs for Statistical Genetics and Computational Statistics (JPSGCS)
2011-12-04,bstats,Basic statistical functions for R
2011-12-03,base64,Base 64 encoder/decoder
2011-12-03,LTR,Perform LTR analysis on microarray data
2011-12-02,CARramps,Reparameterized and marginalized posterior sampling for conditional autoregressive models
2011-12-02,FactMixtAnalysis,Factor Mixture Analysis with covariates
2011-12-02,hof,More higher order functions for R
2011-12-02,int64,64 bit integer types
2011-12-02,JOP,Joint Optimization Plot
2011-12-02,lokern,Kernel Regression Smoothing with Local or Global Plug-in Bandwidth
2011-12-02,lpridge,Local Polynomial (Ridge) Regression
2011-12-02,MsatAllele,Visualizes the scoring and binning of microsatellite fragment sizes
2011-12-02,rrdf,rrdf - support for the Resource Description Framework
2011-12-02,rrdflibs,rrdflibs - package with Jena and Apache HTTP libraries for use with rrdf
2011-12-02,sos4R,An R client for the OGC Sensor Observation Service
2011-12-02,supclust,Supervised Clustering of Predictor Variables such as Genes
2011-12-01,OrdFacReg,"Least squares, logistic, and Cox-regression with ordered predictors"
2011-12-01,OrdMonReg,Compute least squares estimates of one bounded or two ordered isotonic regression curves
2011-12-01,pamr,Pam: prediction analysis for microarrays
2011-12-01,Rlab,Functions and Datasets Required for ST370 class
2011-12-01,roxygen2,In-source documentation for R
2011-12-01,selectMeta,Estimation of weight functions in meta analysis
2011-11-30,HapEstXXR,HapEstXXR
2011-11-30,plsRbeta,Partial least squares Regression for beta regression models
2011-11-30,plugdensity,Plug-in Kernel Density Estimation
2011-11-30,RWekajars,R/Weka interface jars
2011-11-29,betfairly,Access Betfair API from R
2011-11-29,gwrr,Geographically weighted regression with penalties and diagnostic tools
2011-11-29,kmi,Kaplan-Meier multiple imputation for the analysis of cumulative incidence functions in the competing risks setting
2011-11-29,modehunt,Multiscale Analysis for Density Functions
2011-11-29,qtlbook,Datasets for the R/qtl book
2011-11-29,Rdrools,A rules engine for R based on Drools
2011-11-29,RH2,DBI/RJDBC interface to h2 Database
2011-11-29,smacof,SMACOF for Multidimensional Scaling
2011-11-29,smoothtail,Smooth Estimation of GPD Shape Parameter
2011-11-29,TSP,Traveling Salesperson Problem (TSP)
2011-11-29,Tsphere,Transposable Sphering for Large-Scale Inference with Correlated Data
2011-11-28,dse1,DSE (unbundled transition package)
2011-11-28,dse2,DSE (unbundled transition package)
2011-11-28,dynlm,Dynamic Linear Regression
2011-11-28,gb,Generalize Lambda Distribution and Generalized Bootstrapping
2011-11-28,pls,Partial Least Squares and Principal Component regression
2011-11-27,abind,Combine multi-dimensional arrays
2011-11-27,RSVGTipsDevice,An R SVG graphics device with dynamic tips and hyperlinks
2011-11-27,tkrgl,TK widget tools for rgl package
2011-11-27,wgaim,Whole Genome Average Interval Mapping for QTL detection using mixed models
2011-11-26,FeaLect,Scores features for Feature seLection
2011-11-26,Rdroolsjars,Rdrools jars
2011-11-25,cond,Approximate conditional inference for logistic and loglinear models
2011-11-25,csampling,Functions for Conditional Simulation in Regression-Scale Models
2011-11-25,DPM.GGM,Dirichlet Process Mixtures (DPM) and related models using Gaussian Graphical Models (GGM) for Sparse covariance estimation in heterogeneous samples
2011-11-25,marg,Approximate marginal inference for regression-scale models
2011-11-25,MLDS,Maximum Likelihood Difference Scaling
2011-11-25,mpm,Multivariate Projection Methods
2011-11-25,nlreg,Higher Order Inference for Nonlinear Heteroscedastic Models
2011-11-25,pmr,Probability Models for Ranking Data
2011-11-25,RWeather,"R wrapper around the Yahoo! Weather, Google Weather and NOAA APIs"
2011-11-24,hierfstat,Estimation and tests of hierarchical F-statistics
2011-11-24,iRefR,iRefIndex Manager
2011-11-24,KsPlot,Check the power of seveal statistical models
2011-11-24,queueing,Basic Markovian queueing models
2011-11-24,WMCapacity,GUI implementing Bayesian working memory models
2011-11-23,mlogit,multinomial logit model
2011-11-23,nloptr,R interface to NLopt
2011-11-23,plsRglm,Partial least squares Regression for generalized linear models
2011-11-22,caschrono,Séries temporelles avec R - Méthodes et cas
2011-11-22,clim.pact,Climate analysis and empirical-statistical downscaling (ESD) package for monthly and daily data
2011-11-22,nonparaeff,Nonparametric Methods for Measuring Efficiency and Productivity
2011-11-22,polyphemus,Genome wide analysis of RNA Polymerase II-based ChIP Seq data
2011-11-22,SNPassoc,SNPs-based whole genome association studies
2011-11-22,Survgini,The Gini concentration test for survival data
2011-11-21,Barnard,Barnard's Unconditional Test
2011-11-21,Interpol,Interpolation of amino acid sequences
2011-11-21,kst,Knowledge Space Theory
2011-11-21,migui,Graphical User Interface of the mi Package
2011-11-21,qmrparser,Parser combinator in R
2011-11-21,RnavGraphImageData,Some image data used in the RnavGraph package demos
2011-11-21,RODM,R interface to Oracle Data Mining
2011-11-21,statmod,Statistical Modeling
2011-11-20,AcceptanceSampling,Creation and evaluation of Acceptance Sampling Plans
2011-11-20,bwsurvival,Nonparametric conditional survival function for successive survival times
2011-11-20,egonet,Tool for ego-centric measures in Social Network Analysis
2011-11-19,ProfileLikelihood,Profile Likelihood for a Parameter in Commonly Used Statistical Models
2011-11-19,someMTP,Some Multiple Testing Procedures
2011-11-19,tkrplot,TK Rplot
2011-11-18,Bolstad,Bolstad functions
2011-11-18,Bolstad2,Bolstad functions
2011-11-18,svmpath,svmpath: the SVM Path algorithm
2011-11-18,texmex,Threshold exceedences and multivariate extremes
2011-11-17,bibtex,bibtex parser
2011-11-17,gamboostLSS,Boosting Methods for GAMLSS Models
2011-11-17,intRegGOF,Integrated Regression Goodness of Fit
2011-11-17,JGR,JGR - Java Gui for R
2011-11-17,liso,Fitting lasso penalised additive isotone models
2011-11-17,paloma,Poisson Approximation for LOcal Motif Assessment
2011-11-17,R2STATS,A GTK GUI for fitting and comparing GLM and GLMM in R
2011-11-17,SNPMaP,SNP Microarrays and Pooling in R
2011-11-17,SNPMaP.cdm,Annotation for SNP Microarrays and Pooling in R
2011-11-16,blme,Bayesian Linear Mixed-Effects models
2011-11-16,PhysicalActivity,Process Physical Activity Accelerometer Data
2011-11-16,SynergizeR,Interface to The Synergizer service for translating between sets of biological identifiers
2011-11-16,SyNet,Inference and Analysis of Sympatry Networks
2011-11-15,CoxBoost,Cox models by likelihood based boosting for a single survival endpoint or competing risks
2011-11-15,DoE.wrapper,Wrapper package for design of experiments functionality
2011-11-15,mmeln,MMELN : Estimation of multinormal mixture distribution
2011-11-15,multicool,Permutations of multisets in cool-lex order
2011-11-15,RHT,Regularized Hotelling's T-square Test for Pathway (Gene Set) Analysis
2011-11-14,AtelieR,"A GTK GUI for teaching basic concepts in statistical inference, and doing elementary bayesian tests"
2011-11-14,AutoSEARCH,General-to-Specific (GETs) Model Selection
2011-11-14,geoRglm,geoRglm - a package for generalised linear spatial models
2011-11-14,StreamingLm,What the package does (short line)
2011-11-13,cems,Conditional expectation manifolds
2011-11-13,itsmr,Time series analysis package for students
2011-11-13,miscTools,Miscellanneous Tools and Utilities
2011-11-13,mvProbit,Multivariate Probit Models
2011-11-12,irlba,Fast partial SVD by implicitly-restarted Lanczos bidiagonalization
2011-11-11,climdex.pcic,PCIC implementation of Climdex routines
2011-11-11,PCICt,Implementation of POSIXct work-alike for 365 and 360 day calendars
2011-11-10,growthrate,Bayesian reconstruction of growth velocity
2011-11-10,mcprofile,Multiple Contrast Profiles
2011-11-10,permtest,Permutation test to compare variability within and distance between two groups
2011-11-10,recommenderlab,Lab for Developing and Testing Recommender Algorithms
2011-11-10,recommenderlabBX,Book-Crossing Dataset (BX) for recommenderlab
2011-11-10,recommenderlabJester,Jester Dataset for recommenderlab
2011-11-09,amap,Another Multidimensional Analysis Package
2011-11-09,dinamic,DiNAMIC A Method To Analyze Recurrent DNA Copy Number Aberrations in Tumors
2011-11-09,IDPmisc,Utilities of Institute of Data Analyses and Process Design (www.idp.zhaw.ch)
2011-11-09,NSA,Post-normalization of total copy numbers
2011-11-09,SwissAir,Air Quality Data of Switzerland for one year in 30 min Resolution
2011-11-08,odprism,Optimal design and performance of random intercept and slope models
2011-11-07,adephylo,adephylo: exploratory analyses for the phylogenetic comparative method
2011-11-07,depmix,Dependent Mixture Models
2011-11-07,fxregime,Exchange Rate Regime Analysis
2011-11-07,hts,Hierarchical and grouped time series
2011-11-07,lorec,LOw Rand and sparsE Covariance matrix estimation
2011-11-07,MAINT.Data,Model and Analize Interval Data
2011-11-07,mcmcplots,Create Plots from MCMC Output
2011-11-07,RArcInfo,Functions to import data from Arc/Info V7.x binary coverages
2011-11-06,DWD,DWD implementation based on A IPM SOCP solver
2011-11-05,Devore7,"Data sets from Devore's ""Prob and Stat for Eng (7th ed)"""
2011-11-05,smcUtils,Utility functions for sequential Monte Carlo
2011-11-04,cat,Analysis of categorical-variable datasets with missing values
2011-11-04,cmrutils,Misc Functions of the Center for the Mathematical Research
2011-11-04,Iso,Functions to perform isotonic regression
2011-11-04,kBestShortestPaths,kbest: Finds K best paths in a given graph
